Length;Prime;GenPrimeTime;ProbTestOnPrimeTime;TestOnCompTime
968;3813326068650978517468440924443904267061544080458014387700385807031223469315279907350011055714022748763939448613972681239312943147754473637095827370275804909684985976416949734317202404221157274742634124396817164906516819613677803925408831787467982267039046362151167760127278145300721148513287;0.0065751210;0.0048625760;0.0000004840
969;5685777839090381643518568233241664879384334088852774969312155491331198729134383125476202152659863400645664354390289110156496671121889041050672108461602128029216699186708889500574096528468583167535111780319885864972790700081656110367537431016352028134400259250392919000112536143918930608123833;0.0034887110;0.0048611610;0.0000003890
970;17934081085550135562482560952773838841916364668942968167801858430669285862098094829870555422953243767378771430327326421376047409293156397602519033720339055297751736746513413573234807376108889159242222329526903649192607188475017016697197303959899258352005761599123574201503613505478720140492693;0.0022959370;0.0048684750;0.0000003380
971;38107048528209765112459133132425578182150344225003507389704601062231956229003512417813298055098987681394604204713774552654114171569311540466057413733491107186454512837016370837160300407302886356794784349671275107212332161039617410821104391101034038117548712619808853194971797609787735926107989;0.0040066820;0.0049099160;0.0000003800
972;56219453748784151997044797903175549167798410420770787377161512435011654556303106419808469776820278782360117632123069488026158086480591567170105577102404474458347112235486588288847795929759951464073443890143708264024370037168024180569073874068665039733651173924836909753902145571074657255433951;0.0031258550;0.0048998160;0.0000003470
973;148576608456859455888720062630284463369787246239428219841483321671856098082387842584422408506518596545708599586664787752385458816660488111357645627654353867853063574858213737326288362174928332626890696094123903718834556908780978743546720335544163871081046234914092025561541070292412987331692187;0.0027617760;0.0049455580;0.0000004860
974;298712874211248153572752284095782473303105883566565653312348267065590317955661568511790441366576265011646647535534841594121191867236874997450609027469018980391189995887889979499354126236186043753401726402231801879595995760432072697708285671476332024350341161805742484404165452540099306530616343;0.0217817000;0.0049001690;0.0000005200
975;611615528765000492910431763398411801143449190301071167623030398384816717932659364003244886535945765874140551505133399412645260186054247001130484600937441198521132458712343620790954111597006965491773414530678987908342391477923929790492978399319451936112084756254976186308434111575229019265119007;0.0269627570;0.0049551020;0.0000004990
976;1058016400598530915223410535378061285994481865393754126404120034221028504351523308316253051269302439531407635541673770912107234682274357036812070842375327737763102692716317035171689387841493636572563751049257523908072198632967701339540081053015233401142531780679008748948799474804618252927165021;0.0126316670;0.0049312510;0.0000004800
977;1374487438142764256802547125553396753408952321740397270741823686416150114697127015884608099834287349889780906036048764681283386867878109479961145655671728856940913690025392237983428114665593602129167105887436044163589782794628358191994055252130569361968393089472627743850193886405588391060655547;0.0758650040;0.0050796320;0.0000005400
978;2948807807419634962546735384400315051189975657304655675681227938179456270871577578921004820894733270581645476231210988586534512130353231727177447338199846152030264841344696126879061214773937878675993595159776767601167409523950336562423340721631366987419829683307691232180216761488760780749678733;0.0258854740;0.0049871860;0.0000003920
979;5743931973834065099667216934735693313080566283578868195736192034224454639584639787660970191963676378363233852438305911133438834246103583846326908835914152291129834097779529072633163140577428593607445976501853223132045763899178940799699890521105692231394279573914532750271160988661065891922284093;0.0141989360;0.0049829490;0.0000004010
980;18413828573262151522678964286972743907670648317514130551987511198599720221063465964307891244634302215605025053453118133345649641957662819973618696365438621629254852133314930388535218713673279572402840521238146565597622576096421857247477113259100846091516465728249034857311858364593586035161580203;0.0113965430;0.0050275490;0.0000004300
981;36576332101914906772198012583141424349177386037951583850125670904737486919963020899595413666363721060689647436743836940018523726349181520026891782329986983326113161570739041732795521826107141660101664848483143790438489758189786088600126420496850318804017601974228272949652915351427773055629414277;0.0452770570;0.0051796900;0.0000007940
982;45299910221862176843248874478499357227005126908919244179314249927591410502440520377965478685371516927163374303568885865051414877118485707215762084491240490593012990019198483794224335799391384103188699619792253970719593244114679460868038730430609718916291494203294292424972536068400037091893744693;0.0026607470;0.0049185500;0.0000005960
983;92395384541411764372915567148976752499182202290304928644486207004920224680287617863187846670668552275401076833241551264466725011008458068740032144959923269025008866195626706013430167672058717584724345031878920466752551360323003504507766782574210714669461275473216576447236204868312827397130558941;0.0049380650;0.0049655130;0.0000004180
984;250445267163332083873074759334467551294677765828789163902230959353999275536838356643317739055809681638959143299451659512229309458212461972988074095045995416528116769250286873323974245205477220084819333419455970540329936802276597995420048231691902005174787860097343328085016170248076867174983321979;0.0117909250;0.0050716320;0.0000004480
985;458326679533702830990166153060891638224885089794459382002392003315969385946871832591813113539352035193635627297344320003891154170397981022454819639907308616129028982517036103863573041346441608474279116380370973683836477996216856621995565681709492910309463710603961514870642339723223237178921075967;0.0256817590;0.0049451760;0.0000004250
986;840878224791035241964304798917970673187448553575555233894927589768938448027252547715526386295995858004619848993622927434234989841764354464912604162391481932288383635905445871688781165206581171162147754692095962250262570198607905788306097311410381615186691094341989511365090073509751840200801486209;0.0018802870;0.0050565290;0.0000003980
987;1954507697110854647846360942943990150453631730879621949831840843205661473346012013001714448150911517073934661493256007933110850056955723657017841693262181632432314764389394137014746357076424861600388332411529260068686601581593084886142491328997344822138356616115809962497059104674614482625825812111;0.0285773830;0.0049494280;0.0000004910
988;2632289737322297080495112064895747463571919703964410192401269719876352750046517655277689064737542412758340215997046764044079164150125807351140074961699880006563185913402650390819455817634660898311714499210155824271516006977832010118145861332986926542692365538996144797759101553434884063363483812671;0.0185241790;0.0049582750;0.0000004790
989;8107033313529229698727942186835539642419235672838442122395642946775816966187993776061616902954549573715753499491024526012221887469529850801897439016728799938000834294161290652608311922578791461084305884924072260416185990995549359535153383566041307250462372354107507942797854730021054309116827187221;0.0116486290;0.0049746120;0.0000004790
990;19322308046674552234078899075739242314966116225097286157011860875324542119852246272862336380917244253694275644554841203935732804811800412854643013070391707591513652596367818842852839127290225711140090517541012486900754242728604087911167642487896221450787323895513008035706877560732003583290723564111;0.0368282840;0.0050014260;0.0000005040
991;34298908229689577142616676356116896457894095936148764793460305170677134180743229606762760903872127417488804931959967356660974334579997812353330062721937524319435796349697269019579995434812059239853883316990047278562157487139051196942442341021109643942759571285377481854090516357772353195495768391337;0.0106227530;0.0049766500;0.0000003780
992;66934161414745484852781769994322841243560469532428938029927339079196407604464760380264705032874137920048882491653866245832399386503839439228606863211529139124975650622423556058623999624445010457606143007680788157971851294740192578362045613807249051016625785214811127093626518168516999195109280848187;0.0129178170;0.0049699160;0.0000004940
993;103459307949041367734988634159303333624626896504272470671295645331361313394412928159140770427967683129266256786785795920112537515417770031280179014150601297706659268722487510687301566273291510552389005204529825558023875202046986841946087730155635704683622332119553309769058838177428168843964402295399;0.0174057240;0.0052075410;0.0000007050
994;213069856552610895001485241158034865837110043678514323988289545403731008577150665935722900707680249535275947616675028702929400203784207035569783029240434974758952536708074453008556480018552048171201026789692115793301757298678734907193908358666641109484171435382644977881156711907770182602513478619801;0.0027700080;0.0050834340;0.0000003920
995;448691875865015872961032753226643681900078265701256063065405526661597089829983077886545913941319744888723452322380330971549392166985489870545626118559733186983607060673213531046932434970828050635113793488616748606828417455194423868262952864274676183212904386971324843500336431749346803945438608618087;0.0185958310;0.0050423570;0.0000005070
996;1308154269318689670398342545389643133972307434204698881676617989457581919101439467689571109700581975664705139548889016845104300252352256100829843334688300819148000521516745647331502320218612743933523924021166768388583736557389928704203085070420413682115273981683967283903485783884049417448139235137549;0.0552527470;0.0050903940;0.0000005060
997;1862248624007192259242636275056021725035587456341419508159024846196458273019427086978456084578021956370671512649073983718457029859138313890478405210178306030312866446095809543259061330190399694463380501317660960108311184788925918537151858868503188588772836464901738685968189415061428433234159946456841;0.0147302740;0.0051005000;0.0000003970
998;4339684574968394995098069325806467790407012823997662856581529504533566867739670010234980975416768113349146002374249961855281228563655657658187181836601910519588713687185304421079282278157686185760306666088298270821874406174114693750890025967373226753080644146653002565985731739220833251171000000935443;0.0067330130;0.0050328900;0.0000004910
999;7733639876191077020559479260515390947343340116372343458464825668424170095297588737498937130887787083707733726521166151758481821017220326279136177023928545142803916122320203069554096818846743845808864579824861989679827809480570571761406891668016114841776667645381920592252318697824095085731446551495183;0.0040610630;0.0050615410;0.0000004310
1000;16955568544593825846215836169194200549310753699346301200172400172127228207144187588911302884280650461911731123569611101840788620012203524470367913791661628824197612090482773116044017956388674487107906546643186828412758633117223024961239326403598709413877040265858472217445050869242601016157818060817797;0.0081217610;0.0052508650;0.0000004800
1001;22410719736193335124198699216684526927854559289272545018322753170031375782202025387123290728654684257282749433826764242485354616954236946020738204021487587538183056597805010840470329422199199029632289527005963215042395229419483453776282105226479199834072541395493658181010712494198391831116832998842677;0.0082396440;0.0052267540;0.0000004200
1002;43975473387155406161565848081635889368425843756469286995124390069045121346411604936317793805983401481990250923228818712578824456987430921505876667541702733053847568742493535805615098976318291100606188058978972859006535215721494824598339991273505846828109002930812494303322879639093696742257743839955109;0.0202392930;0.0050019120;0.0000003660
1003;89299084427728257386960438674235649247053394297584116845218234286485315347527831337837585473954092200187237915876743027722316227463242256365170674834417112628816398533306231282687761480919404462191249109914738518495683632017975058621468361989799393993126552141611614593506404434292979977873288955993497;0.0095967760;0.0050377110;0.0000003670
1004;271901817466869207507487708435349751722116652878909193820061863877656630727032866933892279062095917239167263636886844351234869400395934263314691012283143614184230842291182905691875998891374952762104037131928535281064301943603640418876636898326495715058579489535422034198405899163204390062075562452415333;0.0485732030;0.0051190690;0.0000004050
1005;674980768696758400321999609714750392080154913435233518855239587982713618031535251771318034761814573509971343927520456097609257203257236275633952935466122543084024328930277996138924893941347257039841631956047564326922605217198494456338130588716470100377869825130856653386408107374171748697622088009052289;0.0122699410;0.0051165820;0.0000004070
1006;1002911905844443847334808588327867772270872884191392982412661795995275309642026659219350586476942737459760381970575852044068423681443032658082130659982667832070879067961886563093596197025331956746047245439438950051657138606002022567279227005165486142851415621481099656045120269678199607462446445518199411;0.0023501670;0.0050844720;0.0000003710
1007;2638649454527330796820490770962197085327839740306221282618673385630517172957595462791276369368098882972076606990159399159783450132973897407493411801805176858584464961393788798540268770108445085801039293815135657617579751674261630705220188605137030611313422682456357662151192579837812999945723497241230797;0.0353939100;0.0051018910;0.0000005380
1008;4225141341548262442335521537382178666418513993858585399618223721557342373704161729246570009961149021611569225849212772659838132758289925776815666076209928418112615880977577411479940068580939410972969232037370419207023804764370974730166112037309080792181824770202336160284330255817734348696962667992328653;0.0535501270;0.0050666240;0.0000005110
1009;9460528929060130383028835132839150780134614441086449687213382494793238422637640487204846909351102313362718030468584234938993047901139235721233675171960181090503956387819904364294900134299018829976475700005052671244622133728713413374612614619644935396666724035198633178981042288386950009619687334528065757;0.0470161720;0.0051965380;0.0000005600
1010;17245907518423346939336559356990797526688599605390290334281569582135599411137656917397213610073281508941376639740734320051520639373111188936166924036624433736321439227574272249713160602710443411552072930702774995508183681523160915243372537276537541076761655607204695747020566476878222112129716035017962137;0.0019286660;0.0050601270;0.0000004030
1011;39764649621241972569065760710900819003609159970649935906848140763527306214898819535156335657119490077958419502455605390024202563081422181242994674677955506778000617690100107099255647023482194821839913127199421906136495700437499557241392559064425635820931732377450261341923536305687801432491546319732840663;0.0121015530;0.0051486840;0.0000004780
1012;62585911813790635628464406235240316386238953157262657605178625053820253757055044913930760849267718659412558939433935415883639535082302278268389855848008485903270218128799209551341588020268850728703190040165990662943338382073279314096806672435910776243376060088727036019329422934750045654200102895436664717;0.0139898100;0.0051559900;0.0000003740
1013;127194932656836215656620378807761532815681948989443090838074391210383270583763010334466564733937813800176228570801333338905090525268130966294701154572500998121750976113207691933694446902527463754413487271326304629263249224074705335121843700176108847386017331683758036376932908910905641979217585562002894099;0.0175283620;0.0051707540;0.0000004360
1014;194725329881882267574717007444035215059217135765314386221857704512447239114428308077184410113269998399732635064753386508306219988466623798519936859103181775286266586017040269374731918583518534375130678818718700124980940506669920701288871521740046808018893491066235392867546804876130592859790526805031547441;0.0437514300;0.0051579030;0.0000004350
1015;568682781544072032895240449362602180602828827448975428371830546979352849120301399861046487547818045759168712926989139705639247734655132558272322956400802745196821888963841915632660049051725141624227973544485412084616276812373464440486567605600581978537048952861568730623452400240260631751732139437383087573;0.0068746580;0.0051719390;0.0000004020
1016;1131824280069321811158572658698140152785895564639211578466972363462057639868357059346541384384471138154188848731596898864476609731426132499682171198581725402436194572304645495994105618840098710028010904168769898375359667682072902221721489724941340699918242221462967926530161292106174565054434909279038124653;0.0283365890;0.0051348420;0.0000004830
1017;2698370132772897622099545006979325054575862722106915363682153484616882499330844227197661121757399438077361205310994702485028253078003240453433131851751804030555449063691090135165229784545796077024203794694527842695282691395302868406024939103589609427955751311009928797332620953639194527305612079144444791797;0.0046699980;0.0051022140;0.0000005080
1018;3840773820997070998745188491095400676729758430081093581114678067994415428443974400996144884629610774802167038982869533915888933706641672007798819743868499361780450371025932275443737317702834600174563271641757897887485155240808107835154129051700373923820784368748675653248694135709988522392249784243546691521;0.0324976900;0.0052093570;0.0000003880
1019;9890227558863116280686832022036630808329074027262740547177562139919536663048479200153403576837960259440562362753040213589860578245766883325805081570194047517160473851111827807471025728158596287333206927261464244356909726046521642649026168291453721746141411700273960231487587716258322969640670234963599757313;0.0166525300;0.0051693610;0.0000003810
1020;13653302713096701851909897181838520676085749331808203221944364816530596053893619141659971503330657219958054270320364544786781583337210711755728256405398135720758450818687370635304835890912033756602691384078601313816625604466799901484948175039212821013666564208243098299243028146830781958821193613891725500821;0.0064707140;0.0052437430;0.0000004900
1021;33516634813050516456912498203416264587809363292848766206806981764371839047107466828824494239484276331255993121418874417798975013579288705177681870092894522026741971713931154749200673997060944178748423481612994521982190073601002025169869502402314079657172262878237761848785005525190623905981832883105605580403;0.0024940950;0.0053288930;0.0000004700
1022;58926137787648853211851844175461319225737832814908696880377587489676485101098317450069120338499627390401341113067031405874900294690562042180778458754083390989340828401233628586741094583490973656121218993323833576754605413881427327592176454678943617248037270748485205599952532897664332288073893212933548249363;0.0199644110;0.0054524970;0.0000005030
1023;94922224838261016387162914297326231614321370791566124914711786428931137494293790184890550928204961871088029426869638218555874432173557604115573411355487000814521498524079603191052629904487991476136458111631318542819165765730974425845621078414605619314828722671690858002241252599907244960185657604444438787429;0.0051144640;0.0057578090;0.0000004030
1024;203862154812655135487402541545679582197613882012430224606818228475921455313113568440797477571757786986759068710772930886424091395721068797629598360076204720320053355311605028305953454827997069887668770203296578183157168257770191695638722039945498464811199184599555137083171804934106537048146036697158287006709;0.0157158460;0.0058272480;0.0000006990
1025;707974686377227511227604072532870945521522778617241450620589173352532491659778469130634398165340885018889764304965653888594134399411291561461029226941233627548387985671626384663368228084540117832141947174789248977394395383483058655486742527776120724527725598238558776656098658681391801940581672102447518463321;0.0101726560;0.0056903050;0.0000005710
1026;1195374900029875299729864797351462295695349316932311954630149438630519745902184042497919201532726788220006910250666449295108864496361324106884584427396626419906534820928899578627282623364332587816957554515586551749693239661676472748113599035563432594244080414023328858469443127563751761599667425163652525635441;0.0276203950;0.0057534150;0.0000004740
1027;1576695874500938974260784925910007824341732643498282990481627172963339580608691294391307935613165123615772089266130024084348286216589570467843580879978305852816717176085092519345584904395847509535578628918281281872623652186545135931247115677404993580645017595517084612368993554419936189468942028685634780131763;0.0230132210;0.0057191030;0.0000003860
1028;3626424086863407749763490471221493346731501592916935111323763658034001821882419287503762640545166998708191790186347205558649390057735113537272566096418997492233279748269069486381260815595386382822424413666584198635884137691432226508408757648386611538235072279965987847430205170710088782347450515644255294504461;0.0228269000;0.0057219140;0.0000004420
1029;10550687748828744388817838202927415584922045659151925558035687552429890956932688801694223980129087265031304276662205400081640120851718797771693193790734600017839601068892365617444255178320770901160914592441584336396775572494622052675546993632204380605313012968233447248161247294857319745280076499493256158643641;0.0130803240;0.0056826150;0.0000003980
1030;12709584205562682328673755992663533400658374784476109805091773475983003009126829332914139288421624817478964238098890456200605486062878406019964903749980782317669666927346700545186194599608631647886665987227043012131190619505594311050324436042271454815297266281370535263053711456789490468264272645175098257669199;0.0117216390;0.0057951540;0.0000004140
1031;41393653032932821002825046734821297620502360002183865627760901320110966533494605058972210741178864911991804045579129558304818529252011004907755314531467491183277144317564708464308927043163833281123591025877889547656906149305637825750733609323070677705108226337360650763849919625274521077797650134890138490505679;0.0397293360;0.0057166130;0.0000004730
1032;86336480118268490494906670791169794112008236605479394243304406998122372731946797888110779125617444593127388292803714686064812839769857732051676320397878068458762189711519088789657985307160795096716340311466635483681825662799129856943818160715946436294275211583214094334830451202394217803132130269654382980666437;0.0213879850;0.0056628230;0.0000004250
1033;124597739675904945899370127155758901825576088684669358084239969830544973841840917441125966909693193975003309761558920142543698603620087142406742423618444361152335982872344545605816809478616053639390411965925855010543656389258421580008526988501628151816226992133758732868606658400056608897634626680775609432513229;0.0162969410;0.0057819210;0.0000004870
1034;269461295526136098167284354506377227036782078718455324768180193386241831815174813180096047829592045822793928535287512342787063410383255935316332137344323785620058433884493433025033993917124792282930010445470621499287498276905311280440026151576572822516054370478916471956018950159611646838499696880993910421991501;0.0099658230;0.0058262890;0.0000004760
1035;454916474310285130522776623583398223197142768521074098640267488358741321047307265729262761292953660456125454182108131271049925253867045169717158026012478953470534832574041371310388575010821342903055039491077680114951118573969779640509079203098641737826044455386513372373403497620558291737976192986037808080045887;0.0330029120;0.0058948570;0.0000005960
1036;819883212632337608550997701411857722758275034917786383969223341999804013256910890343793646289251537357938122761212216562286894533601582959858001602999301129951578032365287686642915505873700457680420359537926467540206373538135876301912015058656916643668008782854930021908747003308265751860268926882849427424442667;0.0051041140;0.0059348210;0.0000005030
1037;2863279929896437343533133050874014824985410116522191472235145078413497784900048229619674437500430306354929182869469739298587705757852378610126640536598661114015744077156455659323121261116903264644018317057169200038404989381882400170598785525493616682488780132243202189409069395779177513074270897600587411733513427;0.0518838230;0.0058111580;0.0000004330
1038;4755669714138970489599641658103524875472858451303878933539014857886279453881535669087782472458720416586887617570956354863929813063954313450814222639837397434180447072845080367963349423790960338997366173569888438294162148261521481104983758968815652430716987904634366317602005793864204799407161068713784225693689017;0.0071404170;0.0057572480;0.0000004040
1039;10518986032217154184706715994296914418440990977463822895937169147727456883443566643515137607391621000177382384383674052997786052517717565542266303534054235863570897707509605229732360615202399783073861584643155798879507338231329737670290224023525861091174292410574750140352385042816408829293391143204589959837738893;0.0115748160;0.0057736660;0.0000004070
1040;20573717282453862436797496475389407633694786223868387667447369151176365954240467225129500454592396517786575520426892215819273771603818023140249583487999073984091036962175868064732743131902385184565195661900701702380090864957689373622587520748418101199934603314191076843233476465842612595925325480857334654042434837;0.0174397660;0.0058046500;0.0000004890
1041;39899674747251390538229220220210830014490431270429042080541058701295957477986900731822442954276265155219659736177986656966072092436174802478828372361098845300489305081356502763379337240930358970130671133669778155036304078479936302079026400416353981040640236496266915219321902653576063298629767691213648968173253203;0.0040865220;0.0058917590;0.0000003670
1042;70776636014086547723221049408732485566639983626345057697488550932772186669340139089840631582206051854856135910969138719156958281339511698361433049037621149463269417185549696433361855940475993622515887597344869325516163363231854634449227912838864091239954630133779303201257687424187905509576168204329404011234681773;0.0069762860;0.0057788930;0.0000004830
1043;176502444582554220808341689885526907432773674024201318309443446345372945122200289195851053752916243717326300610333581848344257533614875231173868818265951900300599580595693300823729050147213343040756320324147030072580045830460528412692737183290473988459707716679882569720056648908323904323328713824368176335216053039;0.0386592620;0.0058363180;0.0000004900
1044;293458493739621913578019439308477368484062579364952791008630767048708276320658208212533439700488757043333176710422949159380046253189962387399626994720540521417288478158800732861283595371840902515466968579339519526912219148590679090425660063053175140534537421563304545627494747785682013876437731620511265369179874807;0.0193628940;0.0063274970;0.0000016720
1045;734972085992357048453246536386630302549249555919803620229673296088700346692588650616143329092604766283150495825272518045115906463668951306061080902707149694784076295205502983257681793006144319571806977128305464564763889778133155583375506472122288870495470735669620188849266887328672573238834990097077416560680283173;0.0195183570;0.0057386900;0.0000006300
1046;1199660063921433717064293120015899662480703100493636822797392191787786936183518670778069244949159034472650884697907428469962855972277871787373653518236777832210018137567253736124048090670235941940333885700494304135340265949822241661838052881578529902496539901929806961543799432803426838199232627632491763225566983559;0.0399283370;0.0057694770;0.0000004810
1047;1978827621009515221071561903695608377192639409331900586372635248148733409589079704591382917601424654265980927430697412086392831230088396066041046291458107352412441933277316752879475465571517335723988690040618271824551312120492254284513912190396678827082192800413969423742824745454107861690721147337011172710329078271;0.0689284360;0.0058637820;0.0000004190
1048;3053984333862567526518859419523726370374482724732968366922156202805737366646959790629451242941984277293200564032241162925856348586784142390668153979254555075311841338733747055041659513879011929650495436289186726792456470117369070648081367844522818115249732368218908625556669266160776417319979404361134870981833686441;0.0041278230;0.0058698850;0.0000003860
1049;7318582193473930324293764398276753078352486758355267552844213729690287876299213176612507887325542995454274823798822787534790299428944132334996981048991921578384636059956191151548647078774643747330351333058235108604631517182389814310534616140492978850734662184134085564208490202451382881038811999895810139339708422149;0.0261526000;0.0058829000;0.0000003640
1050;22390175513358646977246538946563865955175538959478383185871917340695026103751333680459801731557332566171821523851904236519465001661052186664622904237966026931186130560835833951922452945421055196600062334651389549533106560920075407011690367233326992413127394461413663264251826813556914922072867738565065811015064928449;0.0142602450;0.0058912750;0.0000004280
1051;25813037775124466199059720978862011142342325371704035690508698310132367514513977801373801136303371758690578162095656476703122751470491893717970491028433454964387594251138510727582418774269450729613050088164518105865062969455933430869348799075912583379086176770993704077645355852649205699123262547787086157044265285341;0.0088351980;0.0058261890;0.0000003780
1052;55644353424075697559920436304816656398265709202159999951367731784751916307626528658034136993272752025760269509161020878881293821746729494554934783897206553382279531530557677083519796234914095466045609061999027362881566697126359597893237321107877096215518007384263732228876744116514663979407100692318168946504810832269;0.0736420100;0.0057963940;0.0000004980
1053;97065220302707021028062246290708506624085828999024247348890278095436468892071980749009365358518645119664935144647144124887296748756664419297646237999229306153332725216435109764813438581406273594178354898335692500050200143074880679897618708509121300646987599441361445267658516793666870437367871665438781209561765597803;0.0047030900;0.0058837490;0.0000005250
1054;238592373150420363346147234648508889621581621643889445112051074904125987149020052497384081892084922811675433717944822540424837006303447548302565325478413462019555420106841791178474747792655924857644357637058507140710854176000213295040994927891591334218248385624221864706094850689502429395446577454520750534343020087151;0.0157874180;0.0058577140;0.0000003800
1055;399168979100948911551188985131653834435792205775829866427921608229811799666910132160145358107216210809168290975398953291936411679920001368761017045620056099712715049768660495344342052136503581594980364506809880549048002192336554856316676794118895889167336489767232243282124319478794448763278584249952335865384463200789;0.0339892570;0.0058631390;0.0000003980
1056;995796759453397701618118996198688337853491213721772768021978151756600961840801112736956531200005476732981913435850151331816942923627402885575485617618881784034470902360381589095691213861446333425651236967672383310833230462074673831095486211383338590046782572538279100916309732033665737358243122377360247406003876657507;0.0067446510;0.0059320160;0.0000004000
1057;3084193415264743502213161856171567615959356560516358810791652299823852240463580190195093608224139696732459443802511247786785257830543663678743834654260629536342630149512605970698675886737909608135979772863042940190805773549831880278704879253094538506491692346908329522743940415742379254317576518161769870576193280473861;0.0046610840;0.0060467820;0.0000003700
1058;5566726019903097673865611017745931973757094550305222166607192120285466016286551380841167610697391516169650014487262007688325131104277512872764727459124130085084756454540654896156183476532380664689982406269892014003815743370840558908246018478833375824233299575933805910712289180419193708361896919559045005878826417356931;0.0868173930;0.0058463400;0.0000005230
1059;8347598318608384677844054821455109801202884806397303033556299308276712544707944093591858209016421116631964300416932697777097030772125516398787934471354269494999083197422564283573361363948374096587094034986563948047089294861421848603769904388789615009735332705245503416885148366987867062079606618835852887518180434019439;0.0302175700;0.0058818050;0.0000005930
1060;16430913027147051447127769748602818849476246986748991740311079359676766384702197391055231089494116282017626121357681448815231231041167834267365933373178238120297737932943287631337823767763381951036813870520079218422200303518939651458317376229628473148293935378332468163055395438219239973913736053515823906539188546488511;0.0159626900;0.0059070060;0.0000005730
1061;32921670857011146195654631511875218159747604342689730841080826500666310493346339357234275031711151092027807442811655992507566897938063769268920981859040372801457083564472085272243423232994593916910691127954243841633005118994249954842583934919902282689491172410871796156387190613844045408532162702574079300916349404424497;0.1277481710;0.0059065010;0.0000004370
1062;50812306426023804015997855477380293848364853386866748628138666963955162803524233598460218430065074662203118163390854894190413706576874339577480956871964940740283253403608043535644389438197084610989540715854026426627755126855364684114467309970341929983660399008711889640898165130848517290975253782590479114416055171856233;0.0459315270;0.0059526410;0.0000004060
1063;116414127787124811616390235388656760658384836304524085176026396167328533240621186456642714938531306980808352755554336576172991422935881892697284264045319066267257585523347291201772051808287746064606954103259134081036775796132319038667470300506236167753931268160222193485509946594390074809512323928606441461036547221219203;0.0596043840;0.0058994870;0.0000005570
1064;364990910008943868336236316336671454731588164917885492442993744973620810642267239232609676338282561904131094558488088049272026289841454941643212755556581982539609687322749049371694909475290196418046940208189281603004778677365805606344933727932484058364626012128391927460758332393831675028579714868164348101630117207640533;0.0263545790;0.0059719880;0.0000004910
1065;763649073770965773675013621529236559491840004605878045547465386721617516589672801837092809421440482164987270052105713130268391731753354174220138457484704495134886409906469615519114936754635734784613733208150638800509697222747012943986285847942581710496085465545423319547867683197035429566615257272571909362845044641208697;0.0204981310;0.0059312270;0.0000003980
1066;883406465065240107119867780530428337338086184944556353466855696520378879584832786076523818385679212492025989282420696773471136810556006757849912777145677322275999554274611349436559234819388145663726646052925318545550242563347149932810258016121315361661685839438877993444707111224439846511157777044723945693018294184298101;0.0026406440;0.0058331690;0.0000003900
1067;1900707173588193417572353156905639936860212466784786258240520123185611845068659707365683757863070164713249813988807176225764494329248158339697471337633672340958317871928286123152923431000151821227598765463204672494531100447577304779976280037921414306171501327672714134498016047904155378997024387336327059280664930802679163;0.0357018150;0.0059395600;0.0000004840
1068;3816378714214899054280260806485089275357908270212425515679796221459227880247302719574172460302593906661005932213360282521725586109946239460460251443567674154379622272468895619678070878175827568604091728663471835758019108505744925098711120504468466313456073250971077700289201767561126369670642130596627170428959766044102847;0.0245566080;0.0061181170;0.0000004340
1069;10165817757011794592552626617793474315964176628299989716112135126243188672797352011562755767991823140049383189962321280683464053861272248734200778450704387908388435165469865279351064228316075481290424587313853953367642629687650174286386869524471615556623888576651537194948322738340176046408738063825615972140672293290623789;0.0182668490;0.0060412430;0.0000004690
1070;15302967585043207424353108818688689562038439046458613711169563559814997343393983896264114202928838766853805336755194173584626263925458097864923121063878204973080337019048898160889517099788316339755850601859484738034491319800844711116617246033428515851441867630864878077726737254604519158318820097725248684258589235112610137;0.0346854510;0.0061720280;0.0000010060
1071;31751540904271800265349666130347892404872545656067182358769871033889143717726359988545713790454138429806795069399730489381844582432725921592653618635987821292938299077967585074283354201782315250081297859131546976876749701150678748588313676281838892271297120748383722847094261549298471533657934493117223126200856130790880159;0.0667729300;0.0059083700;0.0000005990
1072;89982406504730480379330349381878193224155489225086972076957855729534769853358394745150779173801943727137876093947702259305627356607195197493496699695411652163044028697920664262345679353116446726997553814680285467292456233602192964125349435974562422693685455188239736836037060849084016189033343757118220841244999171954261261;0.0037728830;0.0059627740;0.0000005080
1073;111389364446019970562477356724230435317058067730027429743027823480721983910204037473020894541142335616762659150418728762682129324913316053032369586770643134135220239577252148939515808003904575935377629156045752886740603389212514701576555155497967548315533550921575604123255439655444944113807377806751523669460350899822103467;0.0042170880;0.0061282360;0.0000005010
1074;236592080955589104611231531478018078782365013936691934863080411353642008627159844398712333399859029613981902123055695053467069705209228588650152638492209111748761289588457186503731739285389801963539457800447255005902540433899797574818390970328223986566240278424076860019781458899772427559441661554811157623861229535506738059;0.0160415170;0.0059327160;0.0000004990
1075;767148722094344382784793437721335480246805843731845540218312178724461630686864225170477716043741860031986726716033112217910501333973574516365818446324691014313400441265455375443788975133288706330636074830035932082109993706872614935202404846308505406726940261667065803816089528956940755562695945340512772797071431549943206333;0.0140506670;0.0059649750;0.0000004070
1076;1151464618186759692549060112881146649231604280322636671262070431031466727259368972081839447656047440859901561367796315427487988713085321351195852015453274770025920557870524697466089944549526889934537714874400392466502904266842442465855744577303822227813197425706784178873815788152184892601997534034895144256932837852502032389;0.0747077060;0.0059162250;0.0000005390
