156;214815257735308620640175156420231686380546277949815105541525337539579892457000012380720000;0.0000247170;0.0000097250
157;853822669985910213683734166024718348398626978180277761266315898575039066221493720095520000;0.0000195060;0.0000098420
158;3351253979694697588708656601647019517464610889357590212970289901907028334919362851374916000;0.0000192080;0.0000096410
159;13321234569286422915116909991546902581921828285196421096556902360080437631304467334215291100;0.0000192920;0.0000099730
160;52298180160902252926014535522369321247544955490030393934630801858093569959936056941734105800;0.0000195850;0.0000101300
161;207901407553216363483662721459295326440857724293701072184581706151927525025918646114054099600;0.0000198780;0.0000099100
162;816393332099215476118773125730403598950685210031362746871162309523422720223729317667383171600;0.0000201240;0.0000101960
163;3245661295906637136764878524245263088511260713051515310731694059812631790157753140970328218800;0.0000199810;0.0000102310
164;12748019065850165139582534926553683938008084246443301099982316427697806790258162939232855413600;0.0000201630;0.0000109450
165;50684895081091018024846223201960430114971901220798667024026077363135858322713177951166774536000;0.0000204390;0.0000103240
166;199119230675714713669038734007701689737389611938851906165816732498033729124944627665298042820000;0.0000204600;0.0000103140
167;791735988639151361493558775697290052051049171280673055468842722075515065806327448097732694070000;0.0000207670;0.0000104750
168;3111056708299724173398219189210527969235887331855821182665805519684965082109569031348737880228000;0.0000208340;0.0000109180
169;12371025498885962007159977481801864160020351978438441879306379595923743502976874501127922394318400;0.0000210060;0.0000103220
170;48621007193295990214186888242430582396359057775723178548901817481653782604723064899781834526507200;0.0000210700;0.0000107710
171;193353307675665449456417625336177432320404625108108454229353739287506902916456839485178923349598400;0.0000217870;0.0000126270
172;760078519828477973725227906493938871880211284907736682142976768233647825257795851769324043512214400;0.0000213600;0.0000107490
173;3022841009892567573665848915481641950236242581357205655419194963320024684358590398990645046611795200;0.0000215940;0.0000107380
174;11885261243441231596458905963143728577065226513063558599716380196690097054409912250576854387814558400;0.0000219060;0.0000108780
175;47270925400050352940461557807958011386054878176957335339781057600471976920948514632976125406080630000;0.0000218140;0.0000110220
176;185896897640647455383837586885228134664260756875674914257565956855788673284628990129681392046384500000;0.0000219010;0.0000108660
177;739410132188642687706500064689559097428632673415605838732340996932013374637737780965249581847417000000;0.0000220720;0.0000108430
178;2908346519941994571645566921112265783219288515434716299013874587932585940241768605129981688599840200000;0.0000221350;0.0000108370
179;11568756157102600629434588419535457226583392094729204833855190027554064073406146229294816050208253240000;0.0000223370;0.0000110120
180;45512249497172868410303106090040589968317080988055553082639099229278625695378025825137847757962139120000;0.0000224290;0.0000114490
181;181048728768973388621205762687853775478360256238199013361707185945042445073921377458240669103102135840000;0.0000225680;0.0000118640
182;712387389286612681313874848836989855686591443024217856923239144696797446921299333042207850166554056240000;0.0000229970;0.0000115640
183;2834062874770654797400849942112372686753179001596344952542451379989433321447777781450522534358247658520000;0.0000229070;0.0000115430
184;11153408732968383396222699772184176380125414135314647877747711882539060168278351268934314490055039172240000;0.0000233710;0.0000112870
185;44373776679551632866692461459227368394047346559853975427598423618703787766268709349523616788391016061600000;0.0000235380;0.0000117920
186;174662737993979831496555433403341769210611896033467775619270390839578739079993855950252534167071020668000000;0.0000237550;0.0000118660
187;694934723507962308294805660562232145582647331026776043421352406106409025701252150270153699771112358828000000;0.0000239360;0.0000120360
188;2735848279915556876865866495266050762609580018989623581469324209303126059076508465274078775941010760017600000;0.0000239750;0.0000119460
189;10885796313769268415318921423269128297541276286085028566267416327542964740325475788143176603217916497754240000;0.0000241950;0.0000120210
190;42862822985466494385318253104122192671568775376459799979677951789700423665031560915813757875170546209907320000;0.0000243330;0.0000118430
191;170558316463002092241578882143486225005617418685496287419135183163182935833771419477508911544949465126922877500;0.0000242470;0.0000120020
192;671683266895534012745186937925894205692225298328449296846491133694184345242275074643385610414130883283345765000;0.0000248780;0.0000118800
193;2672883928058516792986001629272115086569061496441045655492222449545929456324929678477802532163448669560530570000;0.0000246650;0.0000119410
194;10527889757454974307067312539786085953220997322716771663469365974742130307565539345841140585868277412758824490000;0.0000249310;0.0000122020
195;41896704136810612038329100923638505324042744447546336211765844185198273672964901478347396209067634601795321950000;0.0000250840;0.0000123090
196;165047622357132714090387367274939566428047175096394657803926052850781078105619308854095803247842196916163389500000;0.0000252340;0.0000123850
197;656856194027376660117299219255820092653036232201813082573200654779876209834484926146603499794442682676448237000000;0.0000256520;0.0000126460
198;2588013404467864040862158923867931165052962754875143545338410579832712266747870609017617789190104169745206053780000;0.0000258510;0.0000129290
199;10300293349782098882631392516994366036910791764403071310446874107734194821656525023890118800976614595585920094044400;0.0000258400;0.0000126160
200;40589274784289855002844497245185719630598961606261607738196593018596134049696009500081854285036560485576199974551200;0.0000260120;0.0000128590
201;161553351121628927833103840520442171202978045205120458522327033598768771168096988307256489332521755596055766235342400;0.0000261770;0.0000123900
202;636710266185243421459879842051154439447031119337827689470347720653971039309558718622716752075232801466808019868702400;0.0000329010;0.0000143060
203;2534356549717733618752070743850673553093084651481941587499619358681492568232165095694343150417103111720824079085227200;0.0000265610;0.0000127260
204;9989793778499027662265443902945373422871770567977361985678111258492096919439408047105857466692658867559753166102934400;0.0000269200;0.0000129200
205;39765198535772828558532349516578670906576950804570081690563355494968541135632595138965063702368836268927172797108768000;0.0000267750;0.0000133750
206;156766648073719804894214070209588991074005286825708975895490151470549056400090038528612270365107912214039815834755720000;0.0000268570;0.0000134080
207;624051849062692300251967548718940791390751814863879961737816564507762589900358422604283460876487265928966189957585270000;0.0000270750;0.0000131980
208;2460547290590043926707757763520395120340678584320440991994819597202035354464270351982603360027292648519923834689907636000;0.0000271960;0.0000133190
209;9795321594920365346322311858585953907641939507104231758607948491718578839676809591702173376108650734107887265717918017600;0.0000273560;0.0000132710
210;38626834213931252026063456197065365409380478433675178066963419523946848631933079333316117652956754781670725255378205012800;0.0000274920;0.0000132470
211;153778528663009324103762061463788530214703414141612501360929839991561982289393957345843411788186325640236283563864174673600;0.0000278100;0.0000134230
212;606491019586821820297080279791764109818736829605238089479555069873263145103964953270522614716024574020371137046268053385600;0.0000277730;0.0000132090
213;2414627797607346686416413076554126268997961583288144169329817380990748596395224954142454522140434285352131816651497109740800;0.0000280160;0.0000133360
214;9524365201673423040864740468630164727714181800747679779023168558352397241336720652450792837331713014444519943458683043977600;0.0000283950;0.0000137200
215;37921083673329369514554059273249729934417575688162058379444097037884544571988795190313341852339227742695773848955867675096000;0.0000284980;0.0000141460
216;149596935592033292580350876032086090566968417852382432139091391984315175834451210383804926573448329627148465642669936699920000;0.0000286030;0.0000134930
217;595642844467361917246534680714911589963892599522330050902437285515530149652769039509828790209876835396169120081823417685920000;0.0000285400;0.0000138350
218;2350081768171227928045418649366105727675721710842647655378707108306728044993652392247869954100786786926703619231921484324448000;0.0000289900;0.0000139680
219;9357598313263616658944485167475948261108782812264360664144306485803153488247452252768791271783132842489965320214378273946438400;0.0000295810;0.0000151340
220;36924577128013190059618779309499687733023845691637747485542398565601632683354811592006581775144253919014457750035114270167027200;0.0000291790;0.0000141100
221;147033000816052522579743247340530288090058917078413372870358019513476771585971411924927109410934776866706219148788473039764198400;0.0000296820;0.0000139850
222;580255235363350133752201029683164172641125369184452775077662898437113687866065750632301628211010458706108471997897366817640854400;0.0000293890;0.0000139060
223;2310659240821912139763229100345457330338767095145231586469979041990649149895226114125058269483130933776110522420198442863105545200;0.0000298090;0.0000168200
224;9119947092093564728623010431451982029478673667564365376686819935644509034099742007962619364508640676673852150437243411654381178400;0.0000300380;0.0000141480
225;36318373375593841839649156585428247020047815490300570084151052841062204118096317730824590389636179685869322722980172878269659560000;0.0000301300;0.0000143420
226;143362000166817796735457197047743080342294008514344355595333103319982384676695991042728646274879656654747326538079629782643393000000;0.0000314580;0.0000146470
227;570932877857327015069276907541011916450890174258880152984923060590105286344034911696480749199959334396976195160422385274737723000000;0.0000308310;0.0000173250
228;2253943709106317085577841008901038348423514253161144256131783213112241739132103042697410957711143807097627761763754460128095010800000;0.0000311370;0.0000157530
229;8976575815397332392996966800666744031112778503893948428768319231351362752369592987438384509840903162180117520763474284684065347360000;0.0000310090;0.0000147730
230;35441997615965329620625955126770420398703901334339899830826639723783828798148910243506725047475290071366326073359234675735361457680000;0.0000314090;0.0000146880
231;141156921539448123144217166108344260553458641521250290705533685796449387109868935625000922171841241491131402119758331208532215460760000;0.0000313390;0.0000158480
232;557388869668590024723319066171410669877759763955706276119286861862902708074867079134619026011885927939339382729302128361896440537360000;0.0000318010;0.0000148780
233;2220027463808230354880911836204080103957573076951787390355450236137715059511863751083183471124263610425061131212434118090972147781280000;0.0000321260;0.0000152590
234;8767227102835892757411058607382214647832449608979092575471523813899789980784139898345453369016159681848122772415205923986381532763360000;0.0000321470;0.0000157250
235;34920311341803979626976250385335939698993655222204860258234035529939841448885980951036975283369449580242522907077515120962706105074400000;0.0000328470;0.0000180820
236;137920557400402272476292753622755392088462335751565414465294089908165760344339588630146036833475977333730972826272538713045982095672000000;0.0000322360;0.0000151560
237;549364237040257791208090464009966855881774345766739550055036963163618238682495504291506062681240447530995639660951120588099121960912000000;0.0000321080;0.0000150600
238;2169988736309018275271957332839369080733008665778621222717396004496292042795857241951448947590899767747432776660756926322991531745602400000;0.0000325030;0.0000155330
239;8643788466297589463166630042476820171586484518684841203824294084576896637136831347106604974570417408193940560365348423186582934786649560000;0.0000326860;0.0000174440
240;34146536255291303829699579837222479686101980164721934672958781590312037954970292429065761800369086951377715602104434266803195395272880080000;0.0000333420;0.0000156270
241;136021739463226516081943780839183762055381441647900599275753163029176878465253561576939646179982643888959164629870556335530084136541555360000;0.0000334810;0.0000157090
242;537397364108812956979482806266283387792572580936787613532073971967731601805346038361351716875013396348182929111455804538733611096828112160000;0.0000338820;0.0000167440
243;2140779663581008992557611834798473167763854707666219509644163527674734085880312906914892904928332054305056586460389516441184713057856250080000;0.0000340500;0.0000158650
244;8458690378051791629130076030179333004335230796144574647862304670324559071039285144395430502399751043839491878209343943011510329643236890560000;0.0000342750;0.0000157550
245;33697221831263234945314937030795716846538724309844240467093734052512471096010160331331389806307951312856512360346166927444228142481187612800000;0.0000341430;0.0000159540
246;133158376591282138090357412460402429474225604127610305071580078110734764814878859373809524234604001155642669811045337051997353143675660728000000;0.0000344130;0.0000158910
247;530485790613656259811585175447087098066672971282576537946456117634701401762501262344047620741083682023286120053680616965215261717546583868000000;0.0000356370;0.0000261140
248;2096479844505169538775384613366888211559491582508742477964394576892339939765404988783676197168762711356026746452145798246530714307744099446336000;0.0000498350;0.0000161160
249;8352375700508595442481132299653682634853014464714830032210147994339082320025373475314165969520350642042410557865348860214178365802052492194202624;0.0000344920;0.0000158140
250;33011770625819686748853999089107412318704771455777661555878203977625896788671714211955989308104243013786670300134474066560800207693826516767562752;0.0000348010;0.0000159580
251;131523086144138751967656409069300960190395200561907826198816336482287303078676194717475449465621666610483400719583380804869219875097626281089813504;0.0000361580;0.0000161180
252;519878655467383098328846593329047889886444021118722273636266148929986032641696454710021067966473044397343835915203599716884632892118176323677845504;0.0000351310;0.0000159910
253;2071327556429101163420443907279513640020005312488767483936619459516322303281089811679296538512089452480755755693645838242075781444187379683314880512;0.0000354670;0.0000159870
254;8188216746508790536646442320964327358204083500932158959936948800900461605158058161794719128805603616837987596726443704300705823521553235310604137024;0.0000355990;0.0000175630
255;32624926099370962294450668622592241817844395199026570855998780378587776708051637988400834028834826910838856830706924134323124765593688671940688358455;0.0000647710;0.0000172200
256;128982265974257292792014271298620490907756911251965512686506806147905163729506475768096320579114431973083852586515746577556539770951792423951558626450;0.0000482250;0.0000166140
257;513929338843164717016242910445666142066566297546591267603600762480800419821444407324042703702828046776473645189682897216000476296660630278380628945700;0.0000365450;0.0000477940
258;2031997539733743573433452738223633823247808284145753165755775322424087813755557118188907305409643200331595797134592378223263421665258184331443409831460;0.0000372010;0.0000175070
259;8096728658323685931065603987691094772633574547596154922011473977043672980964450670937338340016885982859743253197837322458849634020028765259136048405356;0.0000368050;0.0000169030
260;32016072099325719941160174546747993070413676455380215645816362748920783237706759141569017252891198008559900802721219336134993209331106109955973076900568;0.0000366030;0.0000173590
261;127575493403420044345691687888568338799663657326018874558138483625470601909029986808389519129841262293650902435270812927194400421914789232038304932382416;0.0000370660;0.0000176340
262;504503087549888357185235311195702067071397190334711003934456730700724653003891311469540371104372264524892205084934578393905128941208484690333296778057736;0.0000371090;0.0000166720
263;2010368364024555120298740709764691570299658500879227182344880608701372480909445680552865418188634932879494696020269607842379528962694416266025106858017948;0.0000373170;0.0000170270
264;7950780146442977393061185062678404255470829860620101488070730828397909210213296450908324886971593794696347444410991080639786708529152353052099294791860456;0.0000375500;0.0000170040
265;31683559982066000137762617167064317709770976136305667584041258188352570536940203902115881128533418881120783049156580998038247785868050730207613731125458960;0.0000375500;0.0000171910
266;125315573063395373679210351481672301389392666807776147907028857013633301377450060209861320881512776171597126985470059171345308406791543932910711026093233200;0.0000377490;0.0000176840
267;499391910566068130930584535009052305536833463248898977480249325711046141310136807104969741423341958773379595598813519384316378277811078061002385730849153200;0.0000376620;0.0000172760
268;1975372446239113940125423271813584675234585699073422622032986221701471403404541148104102532741219303592479289257529032231295896298897153219076103557581094880;0.0000384910;0.0000172420
269;7872225007975135553981316446190433742786719304455565708546271016854752703938097316148201204553896187650028574967041624743979201546716062458244027510952807744;0.0000383610;0.0000179520
270;31141595987431050941484913588606274658965110189684517288219807404910712902343355559468619470955854036439083627443149956707800076706862070606877108830092724752;0.0000389580;0.0000178600
271;124108419302850217722682523272239712243816836197125061545699526569570635243162490538470527597485830056985171515251377033350203246875876781389172007249340123644;0.0000388350;0.0000204390
272;490998271986458525589006770901853460117873906706874331078606886136549520451051604904022087283484086794788050812162382131940220144574636609583439619920747058504;0.0000398960;0.0000187660
273;1956825229960630328259837203740233497988023015050754633349776349128146263987402746551796055888921980948571355791537668934593870065239062692208452791800933532432;0.0000401770;0.0000187450
274;7742221562018146081375877632189619492039569320418203114557810772637448261863202171139714829821386968100869277262170777089045311997250204564824748002342823976144;0.0000399100;0.0000188440
275;30856680138478118440266178968871671888563500914710229804397071919931859014672182566136544611606977046778826829668071937673731315931069655874301531893395312948400;0.0000401680;0.0000185300
276;122094777526352267209686319661003018264100183475472132319556759395413830633594966988310068607077966731858667311636255868493181465914304393747236277276024619580000;0.0000402470;0.0000186680
277;486622350716540690893282166130904115959075551405838570539816148957260878928141091449811352577850313449278429429111408281620305986449817511769560414467033375880000;0.0000403230;0.0000184150
278;1925634159264025305391988000260863430295198967705961200564701046588018049472786890451396352343779097506430356455198001342983210832094277868002403354390974930268000;0.0000403410;0.0000188280
279;7675027577638043717205209315325441386462293028428045356536451314257957654327250606227708318627348117204200992157146319638461654602204336073895293369644028650639600;0.0000444930;0.0000187350
280;30373513392354811306386573035117704210255031984842902900335743498978300504358906654433058452440143612765561373217642881973486548000212904462649458867101900617424800;0.0000405280;0.0000187380
281;121063223592222723079356411671887586994066155854480222907721190400183013357799330069442403193413905747335074409562519855809215886355458527007155999172420341468033600;0.0000410710;0.0000187050
282;479137546893163171623931713800005802046937884438154121648868373273963757092135376753708666159849401619734590268831944781442107944589913325197335715034508675387569600;0.0000413870;0.0000191830
283;1909801771419227853092572887400023126468780581633769245445489431500447088127807205933796514411794093780068859803935779903494599272097823535645718413447407818798340800;0.0000409670;0.0000184450
284;7559075542820160593359414365513378248820488176256737013441587540064706656505866283626075714385143056500132689853340219757887714601450126721506829524554075702376649600;0.0000413940;0.0000184780
285;30130580835017423344159903414983395816976771052212168515116817467390788770687718752915126973423297497937591840674153323510461519740045959659153096706264497554927904000;0.0000418620;0.0000185460
286;119266882471943967403966284350975941775533052081673167039004069141755205550638886730289044269800552596002967702668523572228910182304348590317481007795630302821589620000;0.0000417920;0.0000189790
287;475411045408998870068587827899029101244138693714447207502696775606718666569907784605457718131010536042400718481470364794856905865574278408626625683852026345969391957500;0.0000422010;0.0000190250
288;1881972000446657595995651125614087614580245587531673773148606546194872514559497023196777449704827915091986292471475788912054234254066453838287469948490090500596075749000;0.0000423270;0.0000192400
289;7501929767297710968865423107620294077430220342022809937102721266900940092519926064880947351237176102918400531369055213732188602750692484955380397449843257305824357123600;0.0000427250;0.0000190700
290;29699420585603266712357633946606369703799091491021809203050499262114680640250118256857449102843067037581065117337766531076746660204796276056231984424721936457304646694800;0.0000441630;0.0000201260
291;118390840964528090593096869567978816216514186628593787371064318976374959812503896065007091629141541204603971906099863843059359974241037210032376814624576486425693865591600;0.0000432780;0.0000191680
292;468731084635070399491036585636487558081709228692799892856866895539117187829097057890028077062315489667207562240477011950071751734750228954005736776268731395236420610709600;0.0000430810;0.0000196290
293;1868547044871777238787397545462460605686269442271977804177714291060698449441162421248683354819842700306011098455234891175115962697711797054743957489071269371486683522964800;0.0000438870;0.0000198400
294;7398436272262577445469020011087850776568607386293101305730679557848441157922440397646813823813701502562989889829511123166337527978777791041080804652674080078994571246333600;0.0000434040;0.0000198010
295;29493766220506220897477850044201567284969448364276552502575006345476893805231350233862298351689755989947054290536564612622561766942424977798903207737011535450045925914438000;0.0000437330;0.0000201510
296;116787396443615237110818332389791440927060231778007825345766803649874948624741588174354067298637288819253436452460222291592694244939803603364784513857965140372665075768580000;0.0000437260;0.0000195170
297;465581969714815106334403284829101449064924682390178847351580411865944426061050358225277288425439929923735176193029342558429935446270089532877060410950545593163510436285480000;0.0000442750;0.0000196030
298;1843704600070667821084237007923241738297101742265108235512258430989139927201759418572098062164742122497991297724396196531382544367229554550193159227364160548927501327690500800;0.0000442810;0.0000197780
299;7350235672281729046722491538253990396677778945830231498908870278210037843111014215374097607830105261691991973594592836838445076877355157473436728119758453388390971959726129856;0.0000569680;0.0000206780
300;29108880344532940198278476423019114286180872911301181697665592227613262451525738415852386552863595672131200001387857724697948052799062146815332208050434139908992061138518050688;0.0000572200;0.0000197370
301;116049973294098211916315515275877528478681360878167625046322427291544264872970162426113488111416454269026373515466823511709700184006857035647880723485836769703398813280714347776;0.0000453800;0.0000197370
