Length;GCD;LCM;BIN_GCD;EXT_GCD;BIN_EXT_GCD
5561;1.078125
5581;1.093750
5601;1.078125
5621;1.078125
5641;1.078125
5661;1.125000
5681;1.093750
5701;1.125000
5721;1.140625
5741;1.140625
5761;1.140625
5781;1.187500
5801;1.109375
5821;1.156250
5841;1.218750
5861;1.156250
5881;1.171875
5901;1.156250
5921;1.187500
5941;1.203125
5961;1.187500
5981;1.218750
6001;1.312500
6021;1.234375
6041;1.218750
6061;1.218750
6081;1.218750
6101;1.265625
6121;1.296875
6141;1.265625
6161;1.250000
6181;1.296875
6201;1.312500
6221;1.312500
6241;1.296875
6261;1.359375
6281;1.343750
6301;1.328125
6321;1.343750
6341;1.343750
6361;1.359375
6381;1.343750
6401;1.328125
6421;1.359375
6441;1.375000
6461;1.359375
6481;1.359375
6501;1.390625
6521;1.390625
6541;1.421875
6561;1.421875
6581;1.406250
6601;1.406250
6621;1.437500
6641;1.437500
6661;1.453125
6681;1.437500
6701;1.437500
6721;1.484375
6741;1.437500
6761;1.453125
6781;1.468750
6801;1.515625
6821;1.500000
6841;1.500000
6861;1.515625
6881;1.531250
6901;1.500000
6921;1.515625
6941;1.531250
6961;1.546875
6981;1.578125
7001;1.578125
7021;1.578125
7041;1.562500
7061;1.609375
7081;1.609375
7101;1.578125
7121;1.609375
7141;1.593750
7161;1.656250
7181;1.593750
7201;1.640625
7221;1.687500
7241;1.656250
7261;1.640625
7281;1.687500
7301;1.671875
7321;1.718750
7341;1.671875
7361;1.718750
7381;1.687500
7401;1.703125
7421;1.718750
7441;1.734375
7461;1.734375
7481;1.750000
7501;1.781250
7521;1.718750
7541;1.718750
7561;1.765625
7581;1.812500
7601;1.796875
7621;1.796875
7641;1.828125
7661;1.796875
7681;1.781250
7701;1.828125
7721;1.812500
7741;1.828125
7761;1.906250
7781;1.875000
7801;1.875000
7821;1.859375
7841;1.921875
7861;1.921875
7881;1.921875
7901;1.953125
7921;1.968750
7941;1.875000
7961;2.015625
7981;1.937500
8001;1.953125
8021;2.000000
8041;1.968750
8061;2.000000
8081;1.937500
8101;1.984375
8121;1.984375
8141;2.000000
8161;2.015625
8181;2.031250
8201;2.062500
8221;2.062500
8241;2.093750
8261;2.078125
8281;2.078125
8301;2.093750
8321;2.031250
8341;2.109375
8361;2.093750
8381;2.156250
8401;2.093750
8421;2.125000
8441;2.171875
8461;2.140625
8481;2.156250
8501;2.156250
8521;2.187500
8541;2.218750
8561;2.218750
8581;2.203125
8601;2.218750
8621;2.234375
8641;2.265625
8661;2.250000
8681;2.218750
8701;2.250000
8721;2.281250
8741;2.296875
8761;2.281250
8781;2.328125
8801;2.312500
8821;2.312500
8841;2.359375
8861;2.296875
8881;2.312500
8901;2.375000
8921;2.328125
8941;2.406250
8961;2.390625
8981;2.437500
9001;2.390625
9021;2.421875
9041;2.468750
9061;2.500000
9081;2.453125
9101;2.453125
9121;2.484375
9141;2.515625
9161;2.546875
9181;2.546875
9201;2.484375
9221;2.515625
9241;2.531250
9261;2.531250
9281;2.531250
9301;2.625000
9321;2.562500
9341;2.640625
9361;2.593750
9381;2.578125
9401;2.578125
9421;2.593750
9441;2.656250
9461;2.625000
9481;2.687500
9501;2.718750
9521;2.656250
9541;2.687500
9561;2.625000
9581;2.656250
9601;2.687500
9621;2.671875
9641;2.671875
9661;2.734375
9681;2.687500
9701;2.703125
9721;2.734375
9741;2.734375
9761;2.671875
9781;2.781250
9801;2.750000
9821;2.796875
9841;2.796875
9861;2.781250
9881;2.843750
9901;2.781250
9921;2.812500
9941;2.843750
9961;2.890625
9981;2.812500
10001;2.843750
10021;2.859375
10041;2.937500
10061;2.906250
10081;2.890625
10101;2.921875
10121;2.968750
10141;2.937500
10161;2.937500
10181;3.015625
10201;3.031250
10221;2.953125
10241;2.984375
10261;2.953125
10281;3.015625
10301;2.984375
10321;3.062500
10341;3.046875
10361;3.046875
10381;3.078125
10401;3.093750
10421;3.109375
10441;3.078125
10461;3.093750
10481;3.062500
10501;3.125000
10521;3.203125
10541;3.156250
10561;3.187500
10581;3.203125
10601;3.125000
10621;3.250000
10641;3.171875
10661;3.187500
10681;3.218750
10701;3.234375
10721;3.187500
10741;3.265625
10761;3.234375
10781;3.296875
10801;3.296875
10821;3.296875
10841;3.328125
10861;3.312500
10881;3.312500
10901;3.406250
10921;3.343750
10941;3.406250
10961;3.343750
10981;3.437500
11001;3.390625
11021;3.359375
11041;3.453125
11061;3.468750
11081;3.406250
11101;3.421875
11121;3.468750
11141;3.421875
11161;3.484375
11181;3.515625
11201;3.515625
11221;3.515625
11241;3.546875
11261;3.562500
11281;3.593750
11301;3.531250
11321;3.656250
11341;3.562500
11361;3.562500
11381;3.531250
11401;3.609375
11421;3.671875
11441;3.671875
11461;3.687500
11481;3.656250
11501;3.687500
11521;3.734375
11541;3.703125
11561;3.687500
11581;3.765625
11601;3.734375
11621;3.781250
11641;3.796875
11661;3.781250
11681;3.812500
11701;3.781250
11721;3.875000
11741;3.921875
11761;3.875000
11781;3.906250
11801;3.921875
11821;3.843750
11841;3.843750
11861;3.843750
11881;3.859375
11901;3.937500
11921;3.875000
11941;3.875000
11961;3.937500
11981;3.968750
12001;4.046875
12021;3.984375
12041;3.937500
12061;4.015625
12081;3.968750
12101;4.109375
12121;4.078125
12141;4.062500
12161;4.046875
12181;4.062500
12201;4.140625
12221;4.156250
12241;4.140625
12261;4.125000
12281;4.250000
12301;4.171875
12321;4.140625
12341;4.171875
12361;4.234375
12381;4.187500
12401;4.359375
12421;4.328125
12441;4.234375
12461;4.250000
12481;4.250000
12501;4.265625
12521;4.296875
12541;4.281250
12561;4.359375
12581;4.390625
12601;4.343750
12621;4.359375
12641;4.390625
12661;4.390625
12681;4.453125
12701;4.421875
12721;4.453125
12741;4.468750
12761;4.484375
12781;4.468750
12801;4.468750
